relation i,relation j,#temporal implication,#rel_i,P one direction,P two direction
"Threaten with sanctions, boycott, embargo",Demand material aid,0,6,0.0,0.0
Demand material aid,"Threaten with sanctions, boycott, embargo",0,1,0.0,0.0
"Threaten with sanctions, boycott, embargo",Express intent to provide military protection or peacekeeping,0,6,0.0,0.0
Express intent to provide military protection or peacekeeping,"Threaten with sanctions, boycott, embargo",0,6,0.0,0.0
"Threaten with sanctions, boycott, embargo",Investigate human rights abuses,0,6,0.0,0.0
Investigate human rights abuses,"Threaten with sanctions, boycott, embargo",0,3,0.0,0.0
"Threaten with sanctions, boycott, embargo",Violate ceasefire,0,6,0.0,0.0
Violate ceasefire,"Threaten with sanctions, boycott, embargo",0,4,0.0,0.0
"Threaten with sanctions, boycott, embargo",Carry out car bombing,0,6,0.0,0.0
Carry out car bombing,"Threaten with sanctions, boycott, embargo",0,1,0.0,0.0
"Threaten with sanctions, boycott, embargo",Demand material cooperation,0,6,0.0,0.0
Demand material cooperation,"Threaten with sanctions, boycott, embargo",0,9,0.0,0.0
"Threaten with sanctions, boycott, embargo","Accede to demands for change in institutions, regime",0,6,0.0,0.0
"Accede to demands for change in institutions, regime","Threaten with sanctions, boycott, embargo",0,3,0.0,0.0
"Threaten with sanctions, boycott, embargo",Expel or withdraw,0,6,0.0,0.0
Expel or withdraw,"Threaten with sanctions, boycott, embargo",0,1,0.0,0.0
"Threaten with sanctions, boycott, embargo",Expel or withdraw peacekeepers,0,6,0.0,0.0
Expel or withdraw peacekeepers,"Threaten with sanctions, boycott, embargo",0,4,0.0,0.0
"Threaten with sanctions, boycott, embargo",Destroy property,0,6,0.0,0.0
Destroy property,"Threaten with sanctions, boycott, embargo",0,3,0.0,0.0
"Threaten with sanctions, boycott, embargo",Reject economic cooperation,0,6,0.0,0.0
Reject economic cooperation,"Threaten with sanctions, boycott, embargo",0,2,0.0,0.0
"Threaten with sanctions, boycott, embargo",Refuse to de-escalate military engagement,0,6,0.0,0.0
Refuse to de-escalate military engagement,"Threaten with sanctions, boycott, embargo",0,4,0.0,0.0
Express intent to change policy,Accuse of human rights abuses,0,2,0.0,0.0
Accuse of human rights abuses,Express intent to change policy,0,39,0.0,0.0
Express intent to change policy,Appeal for humanitarian aid,0,2,0.0,0.0
Appeal for humanitarian aid,Express intent to change policy,0,7,0.0,0.0
Express intent to change policy,Demand judicial cooperation,0,2,0.0,0.0
Demand judicial cooperation,Express intent to change policy,0,4,0.0,0.0
Express intent to change policy,Engage in mass killings,0,2,0.0,0.0
Engage in mass killings,Express intent to change policy,0,12,0.0,0.0
Express intent to change policy,Demand economic aid,0,2,0.0,0.0
Demand economic aid,Express intent to change policy,0,10,0.0,0.0
Express intent to change policy,Demand material aid,0,2,0.0,0.0
Demand material aid,Express intent to change policy,0,1,0.0,0.0
Express intent to change policy,Express intent to provide military protection or peacekeeping,0,2,0.0,0.0
Express intent to provide military protection or peacekeeping,Express intent to change policy,0,6,0.0,0.0
Express intent to change policy,Investigate human rights abuses,0,2,0.0,0.0
Investigate human rights abuses,Express intent to change policy,0,3,0.0,0.0
Express intent to change policy,Violate ceasefire,0,2,0.0,0.0
Violate ceasefire,Express intent to change policy,0,4,0.0,0.0
Express intent to change policy,Carry out car bombing,0,2,0.0,0.0
Carry out car bombing,Express intent to change policy,0,1,0.0,0.0
Express intent to change policy,Demand material cooperation,0,2,0.0,0.0
Demand material cooperation,Express intent to change policy,0,9,0.0,0.0
Express intent to change policy,"Accede to demands for change in institutions, regime",0,2,0.0,0.0
"Accede to demands for change in institutions, regime",Express intent to change policy,0,3,0.0,0.0
Express intent to change policy,Expel or withdraw,0,2,0.0,0.0
Expel or withdraw,Express intent to change policy,0,1,0.0,0.0
Express intent to change policy,Expel or withdraw peacekeepers,0,2,0.0,0.0
Expel or withdraw peacekeepers,Express intent to change policy,0,4,0.0,0.0
Express intent to change policy,Destroy property,0,2,0.0,0.0
Destroy property,Express intent to change policy,0,3,0.0,0.0
Express intent to change policy,Reject economic cooperation,0,2,0.0,0.0
Reject economic cooperation,Express intent to change policy,0,2,0.0,0.0
Express intent to change policy,Refuse to de-escalate military engagement,0,2,0.0,0.0
Refuse to de-escalate military engagement,Express intent to change policy,0,4,0.0,0.0
Accuse of human rights abuses,Appeal for humanitarian aid,0,39,0.0,0.0
Appeal for humanitarian aid,Accuse of human rights abuses,0,7,0.0,0.0
Accuse of human rights abuses,Demand judicial cooperation,0,39,0.0,0.0
Demand judicial cooperation,Accuse of human rights abuses,0,4,0.0,0.0
Accuse of human rights abuses,Engage in mass killings,0,39,0.0,0.0
Engage in mass killings,Accuse of human rights abuses,0,12,0.0,0.0
Accuse of human rights abuses,Demand economic aid,0,39,0.0,0.0
Demand economic aid,Accuse of human rights abuses,0,10,0.0,0.0
Accuse of human rights abuses,Demand material aid,0,39,0.0,0.0
Demand material aid,Accuse of human rights abuses,0,1,0.0,0.0
Accuse of human rights abuses,Express intent to provide military protection or peacekeeping,0,39,0.0,0.0
Express intent to provide military protection or peacekeeping,Accuse of human rights abuses,0,6,0.0,0.0
Accuse of human rights abuses,Investigate human rights abuses,0,39,0.0,0.0
Investigate human rights abuses,Accuse of human rights abuses,0,3,0.0,0.0
Accuse of human rights abuses,Violate ceasefire,0,39,0.0,0.0
Violate ceasefire,Accuse of human rights abuses,0,4,0.0,0.0
Accuse of human rights abuses,Carry out car bombing,0,39,0.0,0.0
Carry out car bombing,Accuse of human rights abuses,0,1,0.0,0.0
Accuse of human rights abuses,Demand material cooperation,0,39,0.0,0.0
Demand material cooperation,Accuse of human rights abuses,0,9,0.0,0.0
Accuse of human rights abuses,"Accede to demands for change in institutions, regime",0,39,0.0,0.0
"Accede to demands for change in institutions, regime",Accuse of human rights abuses,0,3,0.0,0.0
Accuse of human rights abuses,Expel or withdraw,0,39,0.0,0.0
Expel or withdraw,Accuse of human rights abuses,0,1,0.0,0.0
Accuse of human rights abuses,Expel or withdraw peacekeepers,0,39,0.0,0.0
Expel or withdraw peacekeepers,Accuse of human rights abuses,0,4,0.0,0.0
Accuse of human rights abuses,Destroy property,0,39,0.0,0.0
Destroy property,Accuse of human rights abuses,0,3,0.0,0.0
Accuse of human rights abuses,Reject economic cooperation,0,39,0.0,0.0
Reject economic cooperation,Accuse of human rights abuses,0,2,0.0,0.0
Accuse of human rights abuses,Refuse to de-escalate military engagement,0,39,0.0,0.0
Refuse to de-escalate military engagement,Accuse of human rights abuses,0,4,0.0,0.0
Appeal for humanitarian aid,Demand judicial cooperation,0,7,0.0,0.0
Demand judicial cooperation,Appeal for humanitarian aid,0,4,0.0,0.0
Appeal for humanitarian aid,Engage in mass killings,0,7,0.0,0.0
Engage in mass killings,Appeal for humanitarian aid,0,12,0.0,0.0
Appeal for humanitarian aid,Demand economic aid,0,7,0.0,0.0
Demand economic aid,Appeal for humanitarian aid,0,10,0.0,0.0
Appeal for humanitarian aid,Demand material aid,0,7,0.0,0.0
Demand material aid,Appeal for humanitarian aid,0,1,0.0,0.0
Appeal for humanitarian aid,Express intent to provide military protection or peacekeeping,0,7,0.0,0.0
Express intent to provide military protection or peacekeeping,Appeal for humanitarian aid,0,6,0.0,0.0
Appeal for humanitarian aid,Investigate human rights abuses,0,7,0.0,0.0
Investigate human rights abuses,Appeal for humanitarian aid,0,3,0.0,0.0
Appeal for humanitarian aid,Violate ceasefire,0,7,0.0,0.0
Violate ceasefire,Appeal for humanitarian aid,0,4,0.0,0.0
Appeal for humanitarian aid,Carry out car bombing,0,7,0.0,0.0
Carry out car bombing,Appeal for humanitarian aid,0,1,0.0,0.0
Appeal for humanitarian aid,Demand material cooperation,0,7,0.0,0.0
Demand material cooperation,Appeal for humanitarian aid,0,9,0.0,0.0
Appeal for humanitarian aid,"Accede to demands for change in institutions, regime",0,7,0.0,0.0
"Accede to demands for change in institutions, regime",Appeal for humanitarian aid,0,3,0.0,0.0
Appeal for humanitarian aid,Expel or withdraw,0,7,0.0,0.0
Expel or withdraw,Appeal for humanitarian aid,0,1,0.0,0.0
Appeal for humanitarian aid,Expel or withdraw peacekeepers,0,7,0.0,0.0
Expel or withdraw peacekeepers,Appeal for humanitarian aid,0,4,0.0,0.0
Appeal for humanitarian aid,Destroy property,0,7,0.0,0.0
Destroy property,Appeal for humanitarian aid,0,3,0.0,0.0
Appeal for humanitarian aid,Reject economic cooperation,0,7,0.0,0.0
Reject economic cooperation,Appeal for humanitarian aid,0,2,0.0,0.0
Appeal for humanitarian aid,Refuse to de-escalate military engagement,0,7,0.0,0.0
Refuse to de-escalate military engagement,Appeal for humanitarian aid,0,4,0.0,0.0
Demand judicial cooperation,Engage in mass killings,0,4,0.0,0.0
Engage in mass killings,Demand judicial cooperation,0,12,0.0,0.0
Demand judicial cooperation,Demand economic aid,0,4,0.0,0.0
Demand economic aid,Demand judicial cooperation,0,10,0.0,0.0
Demand judicial cooperation,Demand material aid,0,4,0.0,0.0
Demand material aid,Demand judicial cooperation,0,1,0.0,0.0
Demand judicial cooperation,Express intent to provide military protection or peacekeeping,0,4,0.0,0.0
Express intent to provide military protection or peacekeeping,Demand judicial cooperation,0,6,0.0,0.0
Demand judicial cooperation,Investigate human rights abuses,0,4,0.0,0.0
Investigate human rights abuses,Demand judicial cooperation,0,3,0.0,0.0
Demand judicial cooperation,Violate ceasefire,0,4,0.0,0.0
Violate ceasefire,Demand judicial cooperation,0,4,0.0,0.0
Demand judicial cooperation,Carry out car bombing,0,4,0.0,0.0
Carry out car bombing,Demand judicial cooperation,0,1,0.0,0.0
Demand judicial cooperation,Demand material cooperation,0,4,0.0,0.0
Demand material cooperation,Demand judicial cooperation,0,9,0.0,0.0
Demand judicial cooperation,"Accede to demands for change in institutions, regime",0,4,0.0,0.0
"Accede to demands for change in institutions, regime",Demand judicial cooperation,0,3,0.0,0.0
Demand judicial cooperation,Expel or withdraw,0,4,0.0,0.0
Expel or withdraw,Demand judicial cooperation,0,1,0.0,0.0
Demand judicial cooperation,Expel or withdraw peacekeepers,0,4,0.0,0.0
Expel or withdraw peacekeepers,Demand judicial cooperation,0,4,0.0,0.0
Demand judicial cooperation,Destroy property,0,4,0.0,0.0
Destroy property,Demand judicial cooperation,0,3,0.0,0.0
Demand judicial cooperation,Reject economic cooperation,0,4,0.0,0.0
Reject economic cooperation,Demand judicial cooperation,0,2,0.0,0.0
Demand judicial cooperation,Refuse to de-escalate military engagement,0,4,0.0,0.0
Refuse to de-escalate military engagement,Demand judicial cooperation,0,4,0.0,0.0
Engage in mass killings,Demand economic aid,0,12,0.0,0.0
Demand economic aid,Engage in mass killings,0,10,0.0,0.0
Engage in mass killings,Demand material aid,0,12,0.0,0.0
Demand material aid,Engage in mass killings,0,1,0.0,0.0
Engage in mass killings,Express intent to provide military protection or peacekeeping,0,12,0.0,0.0
Express intent to provide military protection or peacekeeping,Engage in mass killings,0,6,0.0,0.0
Engage in mass killings,Investigate human rights abuses,0,12,0.0,0.0
Investigate human rights abuses,Engage in mass killings,0,3,0.0,0.0
Engage in mass killings,Violate ceasefire,0,12,0.0,0.0
Violate ceasefire,Engage in mass killings,0,4,0.0,0.0
Engage in mass killings,Carry out car bombing,0,12,0.0,0.0
Carry out car bombing,Engage in mass killings,0,1,0.0,0.0
Engage in mass killings,Demand material cooperation,0,12,0.0,0.0
Demand material cooperation,Engage in mass killings,0,9,0.0,0.0
Engage in mass killings,"Accede to demands for change in institutions, regime",0,12,0.0,0.0
"Accede to demands for change in institutions, regime",Engage in mass killings,0,3,0.0,0.0
Engage in mass killings,Expel or withdraw,0,12,0.0,0.0
Expel or withdraw,Engage in mass killings,0,1,0.0,0.0
Engage in mass killings,Expel or withdraw peacekeepers,0,12,0.0,0.0
Expel or withdraw peacekeepers,Engage in mass killings,0,4,0.0,0.0
Engage in mass killings,Destroy property,0,12,0.0,0.0
Destroy property,Engage in mass killings,0,3,0.0,0.0
Engage in mass killings,Reject economic cooperation,0,12,0.0,0.0
Reject economic cooperation,Engage in mass killings,0,2,0.0,0.0
Engage in mass killings,Refuse to de-escalate military engagement,0,12,0.0,0.0
Refuse to de-escalate military engagement,Engage in mass killings,0,4,0.0,0.0
Demand economic aid,Demand material aid,0,10,0.0,0.0
Demand material aid,Demand economic aid,0,1,0.0,0.0
Demand economic aid,Express intent to provide military protection or peacekeeping,0,10,0.0,0.0
Express intent to provide military protection or peacekeeping,Demand economic aid,0,6,0.0,0.0
Demand economic aid,Investigate human rights abuses,0,10,0.0,0.0
Investigate human rights abuses,Demand economic aid,0,3,0.0,0.0
Demand economic aid,Violate ceasefire,0,10,0.0,0.0
Violate ceasefire,Demand economic aid,0,4,0.0,0.0
Demand economic aid,Carry out car bombing,0,10,0.0,0.0
Carry out car bombing,Demand economic aid,0,1,0.0,0.0
Demand economic aid,Demand material cooperation,0,10,0.0,0.0
Demand material cooperation,Demand economic aid,0,9,0.0,0.0
Demand economic aid,"Accede to demands for change in institutions, regime",0,10,0.0,0.0
"Accede to demands for change in institutions, regime",Demand economic aid,0,3,0.0,0.0
Demand economic aid,Expel or withdraw,0,10,0.0,0.0
Expel or withdraw,Demand economic aid,0,1,0.0,0.0
Demand economic aid,Expel or withdraw peacekeepers,0,10,0.0,0.0
Expel or withdraw peacekeepers,Demand economic aid,0,4,0.0,0.0
Demand economic aid,Destroy property,0,10,0.0,0.0
Destroy property,Demand economic aid,0,3,0.0,0.0
