relation i,relation j,#temporal inverse,#rel_i,P one direction,P two direction
Demand diplomatic cooperation (such as policy support),Reject economic cooperation,0,329,0.0,0.0
Reject economic cooperation,Demand diplomatic cooperation (such as policy support),0,30,0.0,0.0
Demand diplomatic cooperation (such as policy support),Appeal for humanitarian aid,0,329,0.0,0.0
Appeal for humanitarian aid,Demand diplomatic cooperation (such as policy support),0,40,0.0,0.0
Demand diplomatic cooperation (such as policy support),Engage in mass killings,0,329,0.0,0.0
Engage in mass killings,Demand diplomatic cooperation (such as policy support),0,32,0.0,0.0
Demand diplomatic cooperation (such as policy support),Assassinate,0,329,0.0,0.0
Assassinate,Demand diplomatic cooperation (such as policy support),0,136,0.0,0.0
Demand diplomatic cooperation (such as policy support),Accuse of war crimes,0,329,0.0,0.0
Accuse of war crimes,Demand diplomatic cooperation (such as policy support),0,40,0.0,0.0
Demand diplomatic cooperation (such as policy support),"Threaten with political dissent, protest",0,329,0.0,0.0
"Threaten with political dissent, protest",Demand diplomatic cooperation (such as policy support),0,17,0.0,0.0
Demand diplomatic cooperation (such as policy support),Forgive,0,329,0.0,0.0
Forgive,Demand diplomatic cooperation (such as policy support),0,56,0.0,0.0
Demand diplomatic cooperation (such as policy support),Expel or withdraw,0,329,0.0,0.0
Expel or withdraw,Demand diplomatic cooperation (such as policy support),0,34,0.0,0.0
Demand diplomatic cooperation (such as policy support),Threaten with administrative sanctions,0,329,0.0,0.0
Threaten with administrative sanctions,Demand diplomatic cooperation (such as policy support),0,24,0.0,0.0
Demand diplomatic cooperation (such as policy support),Reject request for humanitarian aid,0,329,0.0,0.0
Reject request for humanitarian aid,Demand diplomatic cooperation (such as policy support),0,1,0.0,0.0
Demand diplomatic cooperation (such as policy support),"Obstruct passage, block",0,329,0.0,0.0
"Obstruct passage, block",Demand diplomatic cooperation (such as policy support),0,148,0.0,0.0
Demand diplomatic cooperation (such as policy support),Refuse to de-escalate military engagement,0,329,0.0,0.0
Refuse to de-escalate military engagement,Demand diplomatic cooperation (such as policy support),0,47,0.0,0.0
Demand diplomatic cooperation (such as policy support),Seize or damage property,0,329,0.0,0.0
Seize or damage property,Demand diplomatic cooperation (such as policy support),0,58,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demonstrate for leadership change,0,329,0.0,0.0
Demonstrate for leadership change,Demand diplomatic cooperation (such as policy support),0,73,0.0,0.0
Demand diplomatic cooperation (such as policy support),Express intent to change policy,0,329,0.0,0.0
Express intent to change policy,Demand diplomatic cooperation (such as policy support),0,17,0.0,0.0
Demand diplomatic cooperation (such as policy support),"Appeal for change in institutions, regime",0,329,0.0,0.0
"Appeal for change in institutions, regime",Demand diplomatic cooperation (such as policy support),0,52,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demand policy change,0,329,0.0,0.0
Demand policy change,Demand diplomatic cooperation (such as policy support),0,12,0.0,0.0
Demand diplomatic cooperation (such as policy support),Reject mediation,0,329,0.0,0.0
Reject mediation,Demand diplomatic cooperation (such as policy support),0,8,0.0,0.0
Demand diplomatic cooperation (such as policy support),"Refuse to ease economic sanctions, boycott, or embargo",0,329,0.0,0.0
"Refuse to ease economic sanctions, boycott, or embargo",Demand diplomatic cooperation (such as policy support),0,15,0.0,0.0
Demand diplomatic cooperation (such as policy support),Engage in violent protest for leadership change,0,329,0.0,0.0
Engage in violent protest for leadership change,Demand diplomatic cooperation (such as policy support),0,9,0.0,0.0
Demand diplomatic cooperation (such as policy support),Reject request for change in leadership,0,329,0.0,0.0
Reject request for change in leadership,Demand diplomatic cooperation (such as policy support),0,6,0.0,0.0
Demand diplomatic cooperation (such as policy support),Appeal for easing of political dissent,0,329,0.0,0.0
Appeal for easing of political dissent,Demand diplomatic cooperation (such as policy support),0,11,0.0,0.0
Demand diplomatic cooperation (such as policy support),Ease state of emergency or martial law,0,329,0.0,0.0
Ease state of emergency or martial law,Demand diplomatic cooperation (such as policy support),0,14,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demand economic aid,0,329,0.0,0.0
Demand economic aid,Demand diplomatic cooperation (such as policy support),0,36,0.0,0.0
Demand diplomatic cooperation (such as policy support),Threaten with repression,0,329,0.0,0.0
Threaten with repression,Demand diplomatic cooperation (such as policy support),0,18,0.0,0.0
Demand diplomatic cooperation (such as policy support),Reject material cooperation,0,329,0.0,0.0
Reject material cooperation,Demand diplomatic cooperation (such as policy support),0,9,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demand material aid,0,329,0.0,0.0
Demand material aid,Demand diplomatic cooperation (such as policy support),0,6,0.0,0.0
Demand diplomatic cooperation (such as policy support),Violate ceasefire,0,329,0.0,0.0
Violate ceasefire,Demand diplomatic cooperation (such as policy support),0,17,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demand military aid,0,329,0.0,0.0
Demand military aid,Demand diplomatic cooperation (such as policy support),0,9,0.0,0.0
Demand diplomatic cooperation (such as policy support),Ease political dissent,0,329,0.0,0.0
Ease political dissent,Demand diplomatic cooperation (such as policy support),0,6,0.0,0.0
Demand diplomatic cooperation (such as policy support),Impose curfew,0,329,0.0,0.0
Impose curfew,Demand diplomatic cooperation (such as policy support),0,14,0.0,0.0
Demand diplomatic cooperation (such as policy support),Use as human shield,0,329,0.0,0.0
Use as human shield,Demand diplomatic cooperation (such as policy support),0,14,0.0,0.0
Demand diplomatic cooperation (such as policy support),Appeal for political reform,0,329,0.0,0.0
Appeal for political reform,Demand diplomatic cooperation (such as policy support),0,19,0.0,0.0
Demand diplomatic cooperation (such as policy support),Investigate human rights abuses,0,329,0.0,0.0
Investigate human rights abuses,Demand diplomatic cooperation (such as policy support),0,13,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demand release of persons or property,0,329,0.0,0.0
Demand release of persons or property,Demand diplomatic cooperation (such as policy support),0,7,0.0,0.0
Demand diplomatic cooperation (such as policy support),"Express intent to ease economic sanctions, boycott, or embargo",0,329,0.0,0.0
"Express intent to ease economic sanctions, boycott, or embargo",Demand diplomatic cooperation (such as policy support),0,16,0.0,0.0
Demand diplomatic cooperation (such as policy support),"Use chemical, biological, or radiological weapons",0,329,0.0,0.0
"Use chemical, biological, or radiological weapons",Demand diplomatic cooperation (such as policy support),0,6,0.0,0.0
Demand diplomatic cooperation (such as policy support),Demand economic cooperation,0,329,0.0,0.0
Demand economic cooperation,Demand diplomatic cooperation (such as policy support),0,2,0.0,0.0
"Reject plan, agreement to settle dispute","Declare truce, ceasefire",0,331,0.0,0.0
"Declare truce, ceasefire","Reject plan, agreement to settle dispute",0,150,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to mediate,0,331,0.0,0.0
Express intent to mediate,"Reject plan, agreement to settle dispute",0,52,0.0,0.0
"Reject plan, agreement to settle dispute",Engage in material cooperation,0,331,0.0,0.0
Engage in material cooperation,"Reject plan, agreement to settle dispute",0,444,0.0,0.0
"Reject plan, agreement to settle dispute",Appeal for material cooperation,0,331,0.0,0.0
Appeal for material cooperation,"Reject plan, agreement to settle dispute",0,64,0.0,0.0
"Reject plan, agreement to settle dispute",Mobilize or increase armed forces,0,331,0.0,0.0
Mobilize or increase armed forces,"Reject plan, agreement to settle dispute",0,638,0.0,0.0
"Reject plan, agreement to settle dispute",Appeal to others to meet or negotiate,0,331,0.0,0.0
Appeal to others to meet or negotiate,"Reject plan, agreement to settle dispute",0,147,0.0,0.0
"Reject plan, agreement to settle dispute",Demand change in leadership,0,331,0.0,0.0
Demand change in leadership,"Reject plan, agreement to settle dispute",0,198,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to release persons or property,0,331,0.0,0.0
Express intent to release persons or property,"Reject plan, agreement to settle dispute",0,287,0.0,0.0
"Reject plan, agreement to settle dispute","Defy norms, law",0,331,0.0,0.0
"Defy norms, law","Reject plan, agreement to settle dispute",0,344,0.0,0.0
"Reject plan, agreement to settle dispute",Demonstrate military or police power,0,331,0.0,0.0
Demonstrate military or police power,"Reject plan, agreement to settle dispute",0,159,0.0,0.0
"Reject plan, agreement to settle dispute",Rally opposition against,0,331,0.0,0.0
Rally opposition against,"Reject plan, agreement to settle dispute",0,328,0.0,0.0
"Reject plan, agreement to settle dispute",Increase military alert status,0,331,0.0,0.0
Increase military alert status,"Reject plan, agreement to settle dispute",0,127,0.0,0.0
"Reject plan, agreement to settle dispute",Reject judicial cooperation,0,331,0.0,0.0
Reject judicial cooperation,"Reject plan, agreement to settle dispute",0,23,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to provide humanitarian aid,0,331,0.0,0.0
Express intent to provide humanitarian aid,"Reject plan, agreement to settle dispute",0,272,0.0,0.0
"Reject plan, agreement to settle dispute",Halt negotiations,0,331,0.0,0.0
Halt negotiations,"Reject plan, agreement to settle dispute",0,200,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to engage in material cooperation,0,331,0.0,0.0
Express intent to engage in material cooperation,"Reject plan, agreement to settle dispute",0,63,0.0,0.0
"Reject plan, agreement to settle dispute","Investigate crime, corruption",0,331,0.0,0.0
"Investigate crime, corruption","Reject plan, agreement to settle dispute",0,265,0.0,0.0
"Reject plan, agreement to settle dispute",Appeal to others to settle dispute,0,331,0.0,0.0
Appeal to others to settle dispute,"Reject plan, agreement to settle dispute",0,87,0.0,0.0
"Reject plan, agreement to settle dispute",Demand judicial cooperation,0,331,0.0,0.0
Demand judicial cooperation,"Reject plan, agreement to settle dispute",0,26,0.0,0.0
"Reject plan, agreement to settle dispute",Demand settling of dispute,0,331,0.0,0.0
Demand settling of dispute,"Reject plan, agreement to settle dispute",0,15,0.0,0.0
"Reject plan, agreement to settle dispute",Cooperate militarily,0,331,0.0,0.0
Cooperate militarily,"Reject plan, agreement to settle dispute",0,375,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to cooperate militarily,0,331,0.0,0.0
Express intent to cooperate militarily,"Reject plan, agreement to settle dispute",0,115,0.0,0.0
"Reject plan, agreement to settle dispute",Attempt to assassinate,0,331,0.0,0.0
Attempt to assassinate,"Reject plan, agreement to settle dispute",0,18,0.0,0.0
"Reject plan, agreement to settle dispute","Reject request for change in institutions, regime",0,331,0.0,0.0
"Reject request for change in institutions, regime","Reject plan, agreement to settle dispute",0,1,0.0,0.0
"Reject plan, agreement to settle dispute",Mediate,0,331,0.0,0.0
Mediate,"Reject plan, agreement to settle dispute",0,142,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to de-escalate military engagement,0,331,0.0,0.0
Express intent to de-escalate military engagement,"Reject plan, agreement to settle dispute",0,248,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to ease administrative sanctions,0,331,0.0,0.0
Express intent to ease administrative sanctions,"Reject plan, agreement to settle dispute",0,46,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to provide material aid,0,331,0.0,0.0
Express intent to provide material aid,"Reject plan, agreement to settle dispute",0,408,0.0,0.0
"Reject plan, agreement to settle dispute",Refuse to yield,0,331,0.0,0.0
Refuse to yield,"Reject plan, agreement to settle dispute",0,145,0.0,0.0
"Reject plan, agreement to settle dispute",Accuse of aggression,0,331,0.0,0.0
Accuse of aggression,"Reject plan, agreement to settle dispute",0,34,0.0,0.0
"Reject plan, agreement to settle dispute",Express intent to yield,0,331,0.0,0.0
Express intent to yield,"Reject plan, agreement to settle dispute",0,72,0.0,0.0
