head	relation	tail	time_x
Foreign Affairs (Czech Republic)	Express intent to cooperate	Milos Zeman	2014-04-14
Energy Department/Ministry (China)	Consult	Abdel Fattah Al-Sisi	2014-12-08
Ma Ying Jeou	Sign formal agreement	Salvador Sánchez Cerén	2014-07-05
Ma Ying Jeou	Sign formal agreement	Salvador Sánchez Cerén	2014-07-03
Joachim Gauck	Consult	Andrej Kiska	2014-07-23
Sergey Viktorovich Lavrov	Consult	Pham Binh Minh	2014-04-16
Sergey Viktorovich Lavrov	Consult	Pham Binh Minh	2014-05-17
Sergey Viktorovich Lavrov	Consult	Pham Binh Minh	2014-04-17
Oman	Meet at a 'third' location	United Arab Emirates	2014-12-10
Qatar	Engage in diplomatic cooperation	Tajikistan	2014-09-19
Benjamin Netanyahu	Consult	Foreign Affairs (United States)	2014-04-02
Businessperson (United Kingdom)	Express intent to cooperate	Party Member (United Kingdom)	2014-09-02
Abdel Fattah Al-Sisi	Engage in negotiation	Ministry (Egypt)	2014-09-16
Michael Sata	Meet at a 'third' location	African Union	2014-02-03
Mexico	Sign formal agreement	Iran	2014-09-17
Gen Prayut Chan-o-cha	Consult	Governor (Thailand)	2014-09-15
Head of Government (Bangladesh)	Consult	Sheikh Hasina Wajed	2014-06-26
Oommen Chandy	Consult	Media (India)	2014-08-13
Oommen Chandy	Consult	Media (India)	2014-02-08
Oommen Chandy	Consult	Media (India)	2014-07-06
Head of Government (Ethiopia)	Consult	Michael Sata	2014-02-03
Armenia	Engage in diplomatic cooperation	France	2014-03-14
Exim Bank	Sign formal agreement	Henry Rotich	2014-05-11
Emma Bonino	Consult	Mohammad Javad Zarif	2014-01-07
Emma Bonino	Consult	Mohammad Javad Zarif	2014-10-06
Ahmad Khalaf al-Dulaimi	Consult	Nuri al-Maliki	2014-01-14
Koya Nishikawa	Consult	Andrew Robb	2014-03-17
Verkhovna Rada	Consult	Yulia Tymoshenko	2014-03-01
Arseniy Yatsenyuk	Consult	Foreign Affairs (Italy)	2014-07-07
Evangelos Venizelos	Consult	Nicos Anastasiades	2014-10-06
Evangelos Venizelos	Consult	Nicos Anastasiades	2014-07-29
Arseniy Yatsenyuk	Consult	Dmitry Anatolyevich Medvedev	2014-03-01
Arseniy Yatsenyuk	Consult	Dmitry Anatolyevich Medvedev	2014-11-28
Haider Al-Abadi	Consult	Cabinet / Council of Ministers / Advisors (United States)	2014-09-11
Iran	Meet at a 'third' location	Representatives (United States)	2014-09-11
Domestic Affairs (Australia)	Consult	Lawyer/Attorney (Australia)	2014-03-02
Combatant (Yemen)	Express intent to cooperate	Armed Rebel (Yemen)	2014-10-18
Mohammad Javad Zarif	Sign formal agreement	Catherine Ashton	2014-10-15
Protester (Pakistan)	Consult	Imran Khan	2014-08-14
Interfax	Discuss by telephone	Vladimir Chizhov	2014-09-02
Interfax	Discuss by telephone	Vladimir Chizhov	2014-06-23
Interfax	Discuss by telephone	Vladimir Chizhov	2014-07-12
Rudy Giuliani	Consult	Sergio Massa	2014-03-27
Rudy Giuliani	Consult	Sergio Massa	2014-04-01
Sergey Viktorovich Lavrov	Consult	Association of Southeast Asian Nations	2014-07-01
Sergey Viktorovich Lavrov	Engage in negotiation	Federica Mogherini	2014-07-15
Pavlo Klimkin	Sign formal agreement	Foreign Affairs (Malaysia)	2014-08-02
Defense / Security Ministry (United States)	Meet at a 'third' location	Juan Carlos Pinzon	2014-10-10
Afghanistan	Discuss by telephone	Emal Faizi	2014-05-11
North Atlantic Treaty Organization	Express intent to cooperate	Head of Government (Ukraine)	2014-09-04
North Atlantic Treaty Organization	Express intent to cooperate	Head of Government (Ukraine)	2014-09-05
Ashraf Ghani Ahmadzai	Consult	North Atlantic Treaty Organization	2014-11-06
Ashraf Ghani Ahmadzai	Consult	North Atlantic Treaty Organization	2014-11-11
Arseniy Yatsenyuk	Engage in negotiation	Joseph Robinette Biden	2014-11-21
Citizen (Nigeria)	Discuss by telephone	Media (Africa)	2014-06-09
Citizen (Nigeria)	Discuss by telephone	Media (Africa)	2014-02-14
Detainee (South Sudan)	Consult	African Union	2014-01-22
Detainee (South Sudan)	Consult	African Union	2014-01-21
Majid Takht Ravanchi	Consult	Evo Morales	2014-01-23
Majid Takht Ravanchi	Consult	Evo Morales	2014-01-21
Guatemala	Consult	Rafael Correa	2014-08-19
Head of Government (Peru)	Consult	South Africa	2014-12-06
Foreign Affairs (Norway)	Consult	Edgars Rinkevics	2014-07-30
Xi Jinping	Consult	Victor Ponta	2014-09-02
South Sudan	Engage in negotiation	Uhuru Muigai Kenyatta	2014-11-07
China	Engage in diplomatic cooperation	Thailand	2014-10-30
China	Engage in diplomatic cooperation	Thailand	2014-10-08
China	Engage in diplomatic cooperation	Thailand	2014-07-14
Drug Enforcement Administration	Consult	Drug Gang (Mexico)	2014-01-14
Seyran Ohanyan	Consult	Foreign Affairs (United States)	2014-11-25
Defense / Security Ministry (Russia)	Discuss by telephone	Chuck Hagel	2014-04-28
Defense / Security Ministry (Russia)	Discuss by telephone	Chuck Hagel	2014-08-15
Military (China)	Engage in negotiation	Phung Quang Thanh	2014-10-18
United Arab Emirates	Consult	Environment Department/Ministry (Kenya)	2014-07-14
Xi Jinping	Sign formal agreement	Abdel Fattah Al-Sisi	2014-12-23
Lapo Pistelli	Engage in negotiation	Isaias Afewerki	2014-07-03
Ministry (Afghanistan)	Consult	Head of Government (Afghanistan)	2014-12-09
Al-Shabaab	Consult	Media Personnel (Somalia)	2014-05-29
Member of Legislative (Govt) (Lebanon)	Consult	Mohammad Javad Zarif	2014-01-13
Mukhtar Ramalan Yero	Express intent to cooperate	Citizen (Nigeria)	2014-02-04
Mukhtar Ramalan Yero	Express intent to cooperate	Citizen (Nigeria)	2014-10-09
François Hollande	Engage in negotiation	Xi Jinping	2014-03-27
Cambodia	Express intent to cooperate	Vietnam	2014-10-15
Governor (Yemen)	Consult	Police (Yemen)	2014-04-30
Phung Quang Thanh	Consult	Other Authorities / Officials (China)	2014-05-20
Ministry of Tourism (Maldives)	Consult	Sultan Ahmed bin Sulayem	2014-09-14
Hu Deping	Consult	Fumio Kishida	2014-04-10
Hu Deping	Consult	Fumio Kishida	2014-04-11
Keiji Furuya	Consult	UN Security Council	2014-06-30
Andrej Kiska	Meet at a 'third' location	Head of Government (Germany)	2014-06-16
Shah Mehmood Qureshi	Consult	Media (Pakistan)	2014-08-27
Poland	Engage in diplomatic cooperation	Kazakhstan	2014-02-19
Court Judge (Kenya)	Consult	Lawyer/Attorney (Kenya)	2014-09-05
Massoud Barzani	Consult	Foreign Affairs (Italy)	2014-03-31
Business (Iran)	Consult	France	2014-02-04
Business (Iran)	Consult	France	2014-02-03
Governor (Angola)	Consult	Local Media (Angola)	2014-08-18
Business (Cameroon)	Consult	Ministry of Arts and Culture (Cameroon)	2014-01-23
France	Consult	Business (Iran)	2014-02-06
France	Consult	Business (Iran)	2014-02-03
Hezbollah	Discuss by telephone	Hamas	2014-07-24
Hezbollah	Discuss by telephone	Hamas	2014-07-21
Interfax	Discuss by telephone	Japan Self-Defense Forces	2014-04-15
African Union	Consult	Barack Obama	2014-08-07
Massoud Barzani	Express intent to cooperate	Joseph Robinette Biden	2014-07-09
Head of Government (Ukraine)	Meet at a 'third' location	Barack Obama	2014-03-13
Citizen (Kenya)	Express intent to cooperate	Government (Kenya)	2014-02-06
Citizen (Kenya)	Express intent to cooperate	Government (Kenya)	2014-06-04
Foreign Affairs (Argentina)	Sign formal agreement	Sergey Viktorovich Lavrov	2014-05-28
John Kerry	Engage in negotiation	Iran	2014-07-14
Mohammad Javad Zarif	Consult	Børge Brende	2014-09-22
Mohammad Javad Zarif	Consult	Børge Brende	2014-09-20
France	Meet at a 'third' location	Morocco	2014-11-21
Bratislav Gasic	Engage in negotiation	Sergey Kuzhugetovich Shoygu	2014-05-23
Cabinet / Council of Ministers / Advisors (United States)	Consult	Armenia	2014-09-05
Mohammad Javad Zarif	Engage in negotiation	Japan	2014-03-04
Mohammad Javad Zarif	Engage in negotiation	Japan	2014-03-01
Japan	Consult	Other Authorities / Officials (China)	2014-06-27
Japan	Consult	Other Authorities / Officials (China)	2014-05-26
Associated Press	Discuss by telephone	Media Personnel (France)	2014-01-16
Media (Africa)	Consult	Jackson Mandago	2014-11-28
Media (Africa)	Consult	Jackson Mandago	2014-05-07
Media (Africa)	Consult	Jackson Mandago	2014-01-08
Protester (Kyrgyzstan)	Consult	Member of the Judiciary (Kyrgyzstan)	2014-06-23
Foreign Affairs (Israel)	Consult	France	2014-01-17
Foreign Affairs (Israel)	Consult	France	2014-01-16
Vanguard	Consult	Mallam Isa Yuguda	2014-03-03
Defense / Security Ministry (Poland)	Discuss by telephone	Chuck Hagel	2014-03-10
Arseniy Yatsenyuk	Discuss by telephone	Joseph Robinette Biden	2014-09-17
Government (Nigeria)	Consult	Muslim (Nigeria)	2014-05-22
Xi Jinping	Consult	Joachim Gauck	2014-03-29
Xi Jinping	Consult	Joachim Gauck	2014-03-28
Yen Ming	Consult	House Armed Services Committee	2014-08-07
Other Authorities / Officials (United States)	Consult	Police (Saudi Arabia)	2014-10-21
Romania	Engage in diplomatic cooperation	France	2014-02-07
Romania	Consult	Admiral (Romania)	2014-11-18
Myanmar	Consult	Malaysia	2014-06-21
Air Force (Iran)	Engage in negotiation	Space Agency (Iran)	2014-05-24
Mohammad Javad Zarif	Consult	Foreign Affairs (Yemen)	2014-12-06
Mohammad Javad Zarif	Consult	Foreign Affairs (Yemen)	2014-12-04
Mohammad Javad Zarif	Engage in negotiation	Shivshankar Menon	2014-03-01
Sujatha Singh	Engage in negotiation	Liu Zhenmin	2014-04-15
Foreign Affairs (Italy)	Consult	Adilbek Dzhaksybekov	2014-07-09
Salman Khurshid	Consult	Fumio Kishida	2014-01-22
Joseph Robinette Biden	Consult	International Monetary Fund	2014-11-21
Amr Mohammed Moussa	Express intent to cooperate	Daniel Mitov	2014-10-12
Joseph Robinette Biden	Consult	Fuad Masum	2014-08-11
Imran Khan	Engage in negotiation	Government (Pakistan)	2014-09-01
Imran Khan	Engage in negotiation	Government (Pakistan)	2014-08-20
Philippines	Consult	Japan	2014-04-24
Foreign Affairs (Norway)	Consult	James Wani Igga	2014-12-19
UN Security Council	Consult	Foreign Affairs (Rwanda)	2014-01-25
Iran	Sign formal agreement	Government (Argentina)	2014-05-15
Iran	Sign formal agreement	Vietnam	2014-10-19
Media (India)	Consult	Governor (India)	2014-06-28
Media (Japan)	Consult	Sheikh Hasina Wajed	2014-05-22
Paul Kagame	Consult	Representatives (United States)	2014-01-26
Your Party	Engage in diplomatic cooperation	Ryutaro Hashimoto	2014-06-05
Sierra Leone	Consult	Niger	2014-06-02
City Mayor (Ukraine)	Consult	Sergey Kuzhugetovich Shoygu	2014-03-24
Jason Kenney	Consult	Business (Canada)	2014-02-22
Representatives (Russia)	Consult	Arkady Dvorkovich	2014-10-08
Congo	Consult	Jakaya Mrisho Kikwete	2014-05-11
Head of Government (India)	Engage in negotiation	Mahinda Rajapaksa	2014-06-02
Yunus Qanuni	Consult	Military Personnel (Afghanistan)	2014-04-01
Ashraf Ghani Ahmadzai	Consult	Cabinet / Council of Ministers / Advisors (United States)	2014-10-09
Ashraf Ghani Ahmadzai	Consult	Cabinet / Council of Ministers / Advisors (United States)	2014-08-11
Ashraf Ghani Ahmadzai	Consult	Cabinet / Council of Ministers / Advisors (United States)	2014-07-11
Rauf Aregbesola	Consult	Ministry (Nigeria)	2014-02-27
Military Personnel (United States)	Meet at a 'third' location	Military (China)	2014-06-27
Middle East	Consult	UN Security Council	2014-02-04
Jorge Enrique Rodríguez	Discuss by telephone	Associated Press	2014-10-20
Joseph Robinette Biden	Consult	Viktor Orban	2014-04-27
China	Engage in diplomatic cooperation	Romania	2014-09-28
Mahinda Rajapaksa	Consult	Ministry of Public Security (Vietnam)	2014-04-09
Government Official (United States)	Consult	Foreign Affairs (South Korea)	2014-01-07
African Union	Engage in diplomatic cooperation	Economic Community of Central African States	2014-02-21
African Union	Engage in diplomatic cooperation	Economic Community of Central African States	2014-02-18
Iran	Consult	Police (Qatar)	2014-04-15
Iran	Consult	Police (Qatar)	2014-04-17
Bolivia	Consult	China	2014-06-15
Shimon Peres	Consult	Michael Sata	2014-06-25
Cape Verde	Sign formal agreement	Angola	2014-06-06
Cape Verde	Sign formal agreement	Angola	2014-05-06
Sergey Viktorovich Lavrov	Consult	Umar al Bashir	2014-12-03
Sergey Viktorovich Lavrov	Consult	Umar al Bashir	2014-12-01
Sergey Viktorovich Lavrov	Consult	Umar al Bashir	2014-12-04
Elizabeth Dipuo Peters	Consult	Legislature (South Africa)	2014-02-18
Hau Lung-pin	Consult	City Mayor (China)	2014-06-09
Jakaya Mrisho Kikwete	Consult	Citizen (Tanzania)	2014-09-02
Member of Parliament (India)	Consult	Employee (India)	2014-06-13
Middle East	Discuss by telephone	John Kerry	2014-08-03
Middle East	Discuss by telephone	John Kerry	2014-08-04
The Standard	Consult	Businessperson (United Kingdom)	2014-06-16
Julien Paluku Kahongya	Consult	Foreign Affairs (United States)	2014-06-23
France	Sign formal agreement	Japan	2014-03-15
Sergey Viktorovich Lavrov	Sign formal agreement	Foreign Affairs (Ukraine)	2014-04-17
Media (Africa)	Consult	Other Authorities / Officials (Nigeria)	2014-07-28
Iraq	Engage in negotiation	Mohammad Javad Zarif	2014-04-28
Iraq	Engage in negotiation	Mohammad Javad Zarif	2014-08-24
Lawmaker (Hong Kong)	Express intent to cooperate	Liberal Party (Hong Kong)	2014-12-05
Business (Croatia)	Sign formal agreement	Ministry (Croatia)	2014-11-21
Police (Greece)	Consult	Vassilis Kikilias	2014-07-18
Amina Mohamed	Consult	Barnaba Marial Benjamin	2014-01-09
Government Official (Greece)	Consult	Heydar Aliyev	2014-06-15
Portugal	Consult	International Monetary Fund	2014-10-24
Military Personnel (Vietnam)	Engage in negotiation	Vietnam	2014-08-14
Fiji	Engage in negotiation	Xi Jinping	2014-11-23
Pham Binh Minh	Consult	Daniel Russel	2014-05-08
Head of Government (Ethiopia)	Engage in negotiation	John Kerry	2014-05-02
Ministry (Tunisia)	Consult	Ministry (Iran)	2014-05-10
Iran	Consult	New Zealand	2014-06-04
John Kerry	Engage in negotiation	Head of Government (Egypt)	2014-10-14
Abdiweli Sheikh Ahmed	Consult	William Ruto	2014-02-20
National Council for Peace and Order of Thailand	Engage in negotiation	Insurgent (Thailand)	2014-07-10
Muhammadu Buhari	Engage in negotiation	Sam Nda-Isaiah	2014-01-29
Nasser Judeh	Meet at a 'third' location	Cabinet / Council of Ministers / Advisors (United States)	2014-05-17
Nasser Judeh	Meet at a 'third' location	Cabinet / Council of Ministers / Advisors (United States)	2014-01-14
Media (Nigeria)	Consult	Kayode Aderanti	2014-11-03
Ministry (Romania)	Consult	Victor Ponta	2014-02-26
Congress (Argentina)	Consult	Julio Cobos	2014-03-04
Morocco	Express intent to cooperate	Middle East	2014-10-15
Other Authorities / Officials (South Africa)	Consult	Parliament of South Africa	2014-03-10
Ashraf Ghani Ahmadzai	Consult	Associated Press	2014-07-14
Ashraf Ghani Ahmadzai	Consult	Associated Press	2014-04-03
Kuomintang	Discuss by telephone	Ma Ying Jeou	2014-11-25
North Korea	Engage in negotiation	Jeffrey Fowle	2014-10-22
China	Consult	Victor Ponta	2014-09-25
Head of Government (Nigeria)	Consult	Adams Oshiomhole	2014-01-30
Sergey Viktorovich Lavrov	Consult	Head of Government (Tajikistan)	2014-08-04
Saud bin Faisal bin Abdul-Aziz	Meet at a 'third' location	Cabinet / Council of Ministers / Advisors (United States)	2014-11-24
Tony Blair	Consult	Student (Mexico)	2014-10-22
Lawmaker (Hong Kong)	Consult	Other Authorities / Officials (Hong Kong)	2014-12-09
Zhang Dejiang	Engage in negotiation	Head of Government (Colombia)	2014-11-24
Zhang Dejiang	Engage in negotiation	Head of Government (Colombia)	2014-11-25
Police (Australia)	Consult	Criminal (Australia)	2014-12-15
Police (Australia)	Consult	Criminal (Australia)	2014-09-24
Leopoldo López	Express intent to cooperate	Citizen (Venezuela)	2014-04-14
Bureaucrat (Australia)	Consult	Will Hodgman	2014-03-16
Media (India)	Consult	Secretary of State for the Home Department	2014-10-23
Morocco	Engage in diplomatic cooperation	Guinea	2014-02-04
Morocco	Engage in diplomatic cooperation	Guinea	2014-03-05
Morocco	Engage in diplomatic cooperation	Guinea	2014-01-29
Majid Takht Ravanchi	Meet at a 'third' location	China	2014-11-21
Dmytro Bulatov	Consult	Vitali Klitschko	2014-01-31
Party Member (Czech Republic)	Engage in negotiation	Milos Zeman	2014-03-17
Government (Haiti)	Consult	Indigenous People (United States)	2014-07-20
Tony Blair	Meet at a 'third' location	Foreign Affairs (United States)	2014-01-06
Military (France)	Declare truce, ceasefire	Peacekeeping Troop (Africa)	2014-01-28
Government Official (United States)	Consult	Pham Binh Minh	2014-05-09
Abdullah Abdullah	Meet at a 'third' location	Ashraf Ghani Ahmadzai	2014-12-01
Representatives (Estonia)	Consult	Toomas Hendrik Ilves	2014-12-04
Representatives (Estonia)	Consult	Toomas Hendrik Ilves	2014-03-10
Fumio Kishida	Express intent to cooperate	Retno Marsudi	2014-11-08
Military Personnel (Somalia)	Consult	Scholar (Somalia)	2014-10-05
Head of Government (Taiwan)	Consult	China	2014-02-18
ITAR TASS	Discuss by telephone	Cabinet / Council of Ministers / Advisors (United States)	2014-03-15
John Dramani Mahama	Engage in negotiation	Børge Brende	2014-11-03
Head of Government (Guatemala)	Express intent to cooperate	Carlos Raúl Morales	2014-09-19
Barack Obama	Consult	Head of Government (Nigeria)	2014-05-05
Military Personnel (Kenya)	Consult	Media (Africa)	2014-10-02
Military Personnel (Kenya)	Consult	Media (Africa)	2014-11-18
Zekerijah Osmic	Engage in negotiation	Ante Kotromanović	2014-10-15
Refat Chubarov	Consult	Foreign Affairs (Latvia)	2014-07-23
Nicos Anastasiades	Engage in negotiation	Antonis Samaras	2014-02-07
Legislature (Spain)	Consult	Morteza Sarmadi	2014-07-16
Valdis Dombrovskis	Consult	Taavi Rõivas	2014-12-22
Member of Parliament (India)	Consult	Head of Government (India)	2014-09-25
John Campbell	Consult	Inter-Services Intelligence	2014-12-22
Government (Nigeria)	Consult	Kashim Shettima	2014-05-12
Nuri al-Maliki	Consult	Sergey Viktorovich Lavrov	2014-02-20
Citizen (Nigeria)	Express intent to cooperate	Medical Personnel (Nigeria)	2014-02-19
Canada	Engage in negotiation	France	2014-06-06
North Atlantic Treaty Organization	Meet at a 'third' location	Chuck Hagel	2014-03-06
Raúl Castro	Consult	Salvador Sánchez Cerén	2014-04-13
Shivshankar Menon	Consult	Mohammad Javad Zarif	2014-02-05
France	Engage in negotiation	Joseph Kabila	2014-05-21
Pham Binh Minh	Engage in negotiation	Ri Su Yong	2014-08-06
Association of Southeast Asian Nations	Engage in diplomatic cooperation	Japan	2014-08-05
Romania	Engage in diplomatic cooperation	Poland	2014-10-06
France	Sign formal agreement	Portugal	2014-04-18
Edgars Rinkevics	Consult	Cabinet / Council of Ministers / Advisors (Hungary)	2014-12-10
Armed Gang (Hashid Tribe)	Express intent to cooperate	Armed Rebel (Yemen)	2014-01-08
Head of Government (Ukraine)	Consult	Sauli Niinistö	2014-08-18
Imran Khan	Consult	Raheel Sharif	2014-08-28
Civil Servant (Malawi)	Consult	Industrial / Textiles / Mining Ministry (Malawi)	2014-02-25
Japan	Consult	France	2014-03-24
Agence France-Presse	Discuss by telephone	Governor (Thailand)	2014-08-12
Environment Department/Ministry (India)	Engage in negotiation	Oommen Chandy	2014-02-01
Citizen (Thailand)	Express intent to cooperate	Philippines	2014-11-10
Eritrea	Express intent to cooperate	Ethiopia	2014-06-02
Foreign Affairs (United States)	Consult	Irakli Alasania	2014-01-27
South Africa	Engage in diplomatic cooperation	Congo	2014-04-14
Angela Merkel	Consult	Benjamin Netanyahu	2014-02-25
Angela Merkel	Consult	Benjamin Netanyahu	2014-02-24
