,head,relation,tail,time
23545,Police (Australia),"Return, release person(s)",Citizen (Australia),2014-06-06
23546,Police (Australia),Investigate,Citizen (Australia),2007-09-07
23547,Police (Australia),Make optimistic comment,Citizen (Australia),2011-03-17
23548,Police (Australia),Reject,Citizen (Australia),2008-06-20
23549,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-04-24
23550,Police (Australia),Make an appeal or request,Citizen (Australia),2007-05-31
23551,Police (Australia),Make an appeal or request,Citizen (Australia),2010-10-15
23552,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-02-28
23553,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2015-11-29
23554,Police (Australia),Investigate,Citizen (Australia),2008-10-03
23555,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-12-09
23556,Police (Australia),Investigate,Citizen (Australia),2012-04-09
23557,Police (Australia),Accuse,Citizen (Australia),2008-02-29
23558,Police (Australia),Use conventional military force,Citizen (Australia),2006-09-13
23559,Police (Australia),Investigate,Citizen (Australia),2010-04-20
23560,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2013-02-12
23561,Police (Australia),Provide humanitarian aid,Citizen (Australia),2013-09-11
23562,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2010-06-22
23563,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2013-03-28
23564,Police (Australia),Make an appeal or request,Citizen (Australia),2008-05-24
23565,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-02-27
23566,Police (Australia),Investigate,Citizen (Australia),2011-10-17
23567,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2008-05-13
23568,Police (Australia),Investigate,Citizen (Australia),2009-02-09
23569,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2015-09-20
23570,Police (Australia),Investigate,Citizen (Australia),2005-09-14
23571,Police (Australia),Accuse,Citizen (Australia),2010-12-13
23572,Police (Australia),Use conventional military force,Citizen (Australia),2010-06-01
23573,Police (Australia),Provide humanitarian aid,Citizen (Australia),2010-04-04
23574,Police (Australia),Make an appeal or request,Citizen (Australia),2015-12-02
23575,Police (Australia),Investigate,Citizen (Australia),2007-06-29
23576,Police (Australia),Use conventional military force,Citizen (Australia),2012-02-03
23577,Police (Australia),Make pessimistic comment,Citizen (Australia),2010-04-01
23578,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-08-04
23579,Police (Australia),Investigate,Citizen (Australia),2015-12-10
23580,Police (Australia),Make pessimistic comment,Citizen (Australia),2012-01-12
23581,Police (Australia),Make an appeal or request,Citizen (Australia),2014-11-01
23582,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2012-10-01
23583,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2008-12-20
23584,Police (Australia),Use conventional military force,Citizen (Australia),2008-08-28
23585,Police (Australia),Make an appeal or request,Citizen (Australia),2013-05-27
23586,Police (Australia),"Investigate crime, corruption",Citizen (Australia),2010-04-30
23587,Police (Australia),Accuse,Citizen (Australia),2015-05-04
23588,Police (Australia),Make an appeal or request,Citizen (Australia),2010-11-26
23589,Police (Australia),fight with small arms and light weapons,Citizen (Australia),2015-08-03
23590,Police (Australia),Use conventional military force,Citizen (Australia),2006-10-17
23591,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-07-24
23592,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-06-06
23593,Police (Australia),Make an appeal or request,Citizen (Australia),2011-12-02
23594,Police (Australia),Make an appeal or request,Citizen (Australia),2010-04-23
23595,Police (Australia),Investigate,Citizen (Australia),2009-05-08
23596,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2006-10-13
23597,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2014-02-12
23598,Police (Australia),Make an appeal or request,Citizen (Australia),2006-08-28
23599,Police (Australia),Make an appeal or request,Citizen (Australia),2010-03-08
23600,Police (Australia),Confiscate property,Citizen (Australia),2015-03-13
23601,Police (Australia),Investigate,Citizen (Australia),2007-04-15
23602,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2010-07-20
23603,Police (Australia),Investigate,Citizen (Australia),2007-09-06
23604,Police (Australia),Make an appeal or request,Citizen (Australia),2007-04-23
23605,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2012-01-31
23606,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2010-11-02
23607,Police (Australia),Appeal for intelligence,Citizen (Australia),2013-12-08
23608,Police (Australia),Use conventional military force,Citizen (Australia),2012-01-10
23609,Police (Australia),Demand,Citizen (Australia),2012-11-28
23610,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2007-04-03
23611,Police (Australia),Investigate,Citizen (Australia),2010-07-30
23612,Police (Australia),Accuse,Citizen (Australia),2005-06-30
23613,Police (Australia),Investigate,Citizen (Australia),2008-08-26
23614,Police (Australia),Investigate,Citizen (Australia),2010-03-09
23615,Police (Australia),Demand,Citizen (Australia),2006-05-27
23616,Police (Australia),Accuse,Citizen (Australia),2007-01-08
23617,Police (Australia),Investigate,Citizen (Australia),2005-03-28
23618,Police (Australia),Investigate,Citizen (Australia),2009-01-28
23619,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2012-10-04
23620,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-10-17
23621,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2007-06-22
23622,Police (Australia),Use conventional military force,Citizen (Australia),2014-10-21
23623,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-05-17
23624,Police (Australia),Make an appeal or request,Citizen (Australia),2009-05-16
23625,Police (Australia),Make pessimistic comment,Citizen (Australia),2014-06-24
23626,Police (Australia),Accuse,Citizen (Australia),2008-02-16
23627,Police (Australia),Make pessimistic comment,Citizen (Australia),2007-08-24
23628,Police (Australia),Use conventional military force,Citizen (Australia),2008-02-19
23629,Police (Australia),Confiscate property,Citizen (Australia),2006-05-12
23630,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2013-06-14
23631,Police (Australia),Appeal for aid,Citizen (Australia),2014-02-10
23632,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-02-10
23633,Police (Australia),Accuse,Citizen (Australia),2008-04-03
23634,Police (Australia),Sexually assault,Citizen (Australia),2012-12-01
23635,Police (Australia),fight with small arms and light weapons,Citizen (Australia),2006-05-24
23636,Police (Australia),Investigate,Citizen (Australia),2014-07-05
23637,Police (Australia),Investigate,Citizen (Australia),2013-11-06
23638,Police (Australia),Make an appeal or request,Citizen (Australia),2014-09-15
23639,Police (Australia),Investigate,Citizen (Australia),2007-03-01
23640,Police (Australia),Accuse,Citizen (Australia),2015-10-09
23641,Police (Australia),Investigate,Citizen (Australia),2009-07-21
23642,Police (Australia),Investigate,Citizen (Australia),2012-04-18
23643,Police (Australia),Make an appeal or request,Citizen (Australia),2005-02-26
23644,Police (Australia),Make an appeal or request,Citizen (Australia),2014-08-20
23645,Police (Australia),Make an appeal or request,Citizen (Australia),2015-04-13
23646,Police (Australia),Demand,Citizen (Australia),2009-02-03
23647,Police (Australia),Confiscate property,Citizen (Australia),2014-09-23
23648,Police (Australia),Investigate,Citizen (Australia),2007-08-01
23649,Police (Australia),Accuse,Citizen (Australia),2005-03-08
23650,Police (Australia),Make an appeal or request,Citizen (Australia),2005-08-11
23651,Police (Australia),Confiscate property,Citizen (Australia),2015-12-30
23652,Police (Australia),Make empathetic comment,Citizen (Australia),2015-10-03
23653,Police (Australia),fight with small arms and light weapons,Citizen (Australia),2007-01-08
23654,Police (Australia),Investigate,Citizen (Australia),2012-03-23
23655,Police (Australia),"Investigate crime, corruption",Citizen (Australia),2006-11-11
23656,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2007-02-13
23657,Police (Australia),Accuse,Citizen (Australia),2007-07-18
23658,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2014-12-05
23659,Police (Australia),Appeal for aid,Citizen (Australia),2014-07-08
23660,Police (Australia),Sexually assault,Citizen (Australia),2007-01-16
23661,Police (Australia),Make an appeal or request,Citizen (Australia),2008-06-25
23662,Police (Australia),Use conventional military force,Citizen (Australia),2005-04-19
23663,Police (Australia),Make an appeal or request,Citizen (Australia),2006-06-24
23664,Police (Australia),Investigate,Citizen (Australia),2007-09-01
23665,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-03-24
23666,Police (Australia),Engage in material cooperation,Citizen (Australia),2010-12-01
23667,Police (Australia),Demand,Citizen (Australia),2011-09-02
23668,Police (Australia),Demand,Citizen (Australia),2011-12-26
23669,Police (Australia),Investigate,Citizen (Australia),2008-08-31
23670,Police (Australia),fight with small arms and light weapons,Citizen (Australia),2007-05-12
23671,Police (Australia),Express intent to meet or negotiate,Citizen (Australia),2012-09-10
23672,Police (Australia),Make optimistic comment,Citizen (Australia),2008-05-27
23673,Police (Australia),Accuse,Citizen (Australia),2009-05-14
23674,Police (Australia),fight with small arms and light weapons,Citizen (Australia),2013-08-26
23675,Police (Australia),Engage in symbolic act,Citizen (Australia),2013-03-29
23676,Police (Australia),Accuse,Citizen (Australia),2006-03-11
23677,Police (Australia),Make optimistic comment,Citizen (Australia),2010-08-05
23678,Police (Australia),Make an appeal or request,Citizen (Australia),2008-04-05
23679,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-02-12
23680,Police (Australia),Accuse,Citizen (Australia),2012-10-18
23681,Police (Australia),Impose administrative sanctions,Citizen (Australia),2011-02-07
23682,Police (Australia),Accuse,Citizen (Australia),2008-11-28
23683,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2008-04-23
23684,Police (Australia),Investigate,Citizen (Australia),2006-05-10
23685,Police (Australia),Investigate,Citizen (Australia),2013-03-19
23686,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2006-02-17
23687,Police (Australia),Investigate,Citizen (Australia),2014-11-23
23688,Police (Australia),Investigate,Citizen (Australia),2009-07-23
23689,Police (Australia),Make an appeal or request,Citizen (Australia),2006-03-04
23690,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2010-05-11
23691,Police (Australia),Accuse,Citizen (Australia),2008-08-05
23692,Police (Australia),Make an appeal or request,Citizen (Australia),2012-02-06
23693,Police (Australia),Make an appeal or request,Citizen (Australia),2010-02-23
23694,Police (Australia),Engage in material cooperation,Citizen (Australia),2008-08-14
23695,Police (Australia),Confiscate property,Citizen (Australia),2009-08-03
23696,Police (Australia),Make an appeal or request,Citizen (Australia),2015-03-21
23697,Police (Australia),Make an appeal or request,Citizen (Australia),2007-03-23
23698,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-07-03
23699,Police (Australia),Make an appeal or request,Citizen (Australia),2011-02-04
23700,Police (Australia),Use conventional military force,Citizen (Australia),2012-02-05
23701,Police (Australia),Investigate,Citizen (Australia),2007-09-24
23702,Police (Australia),Investigate,Citizen (Australia),2013-04-12
23703,Police (Australia),Use conventional military force,Citizen (Australia),2005-03-11
23704,Police (Australia),Confiscate property,Citizen (Australia),2012-12-05
23705,Police (Australia),Impose administrative sanctions,Citizen (Australia),2008-05-20
23706,Police (Australia),Use conventional military force,Citizen (Australia),2015-01-07
23707,Police (Australia),Make an appeal or request,Citizen (Australia),2005-03-09
23708,Police (Australia),Investigate,Citizen (Australia),2007-10-31
23709,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2005-10-07
23710,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2013-08-30
23711,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2015-12-23
23712,Police (Australia),Use conventional military force,Citizen (Australia),2009-09-12
23713,Police (Australia),Accuse,Citizen (Australia),2013-05-17
23714,Police (Australia),Investigate,Citizen (Australia),2005-08-29
23715,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2011-01-12
23716,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2006-09-02
23717,Police (Australia),Make an appeal or request,Citizen (Australia),2012-06-20
23718,Police (Australia),Make optimistic comment,Citizen (Australia),2009-05-06
23719,Police (Australia),Make an appeal or request,Citizen (Australia),2012-12-30
23720,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2009-01-01
23721,Police (Australia),"Arrest, detain, or charge with legal action",Citizen (Australia),2006-02-25
23722,Police (Australia),Investigate,Citizen (Australia),2010-07-17
23723,Police (Australia),Investigate,Citizen (Australia),2013-01-22
23724,Police (Australia),Accuse,Citizen (Australia),2008-04-29
23725,Police (Australia),Accuse,Citizen (Australia),2013-12-18
23726,Police (Australia),Investigate,Citizen (Australia),2008-02-26
23727,Police (Australia),Use conventional military force,Citizen (Australia),2015-11-22
23728,Police (Australia),Investigate,Citizen (Australia),2015-10-07
