relation test,relation train,#implication,#rel_test,percentage
Express intent to provide economic aid,Threaten to impose state of emergency or martial law,0,56,0.0
Provide aid,Reject request for military protection or peacekeeping,0,98,0.0
Provide aid,Appeal for military cooperation,0,98,0.0
Provide aid,"Express intent to change institutions, regime",1,98,0.01020408163265306
Provide aid,Halt mediation,7,98,0.07142857142857142
Provide aid,Reject request for humanitarian aid,0,98,0.0
Provide aid,Reject request for economic aid,0,98,0.0
Appeal for military aid,Reject military cooperation,0,8,0.0
Appeal for military aid,Ease curfew,0,8,0.0
Kill by physical assault,Detonate nuclear weapons,0,29,0.0
Express intent to cooperate on judicial matters,Engage in mass expulsion,0,4,0.0
Retreat or surrender militarily,Allow humanitarian access,0,38,0.0
Retreat or surrender militarily,Appeal for target to allow international involvement (non-mediation),0,38,0.0
Retreat or surrender militarily,Carry out roadside bombing,1,38,0.02631578947368421
Retreat or surrender militarily,Ease curfew,0,38,0.0
Give ultimatum,Allow humanitarian access,0,34,0.0
Appeal for de-escalation of military engagement,Allow humanitarian access,0,18,0.0
Express intent to provide military aid,Allow humanitarian access,0,32,0.0
Appeal to others to meet or negotiate,Allow humanitarian access,0,17,0.0
Appeal for policy change,Allow humanitarian access,0,12,0.0
Appeal for judicial cooperation,Allow humanitarian access,0,9,0.0
Demand de-escalation of military engagement,Allow humanitarian access,1,8,0.125
Appeal for target to allow international involvement (non-mediation),Allow humanitarian access,0,2,0.0
Reduce or stop material aid,Reject request for humanitarian aid,0,6,0.0
"Impose blockade, restrict movement",Mobilize or increase police power,194,18,10.777777777777779
Seize or damage property,Mobilize or increase police power,160,18,8.88888888888889
Mobilize or increase police power,Threaten to impose curfew,0,22,0.0
Express intent to provide humanitarian aid,Threaten to reduce or stop aid,4,32,0.125
Express intent to provide humanitarian aid,Appeal for military cooperation,0,32,0.0
Express intent to provide humanitarian aid,Halt mediation,3,32,0.09375
Express intent to provide humanitarian aid,Reject request for humanitarian aid,0,32,0.0
"Impose blockade, restrict movement",Seize or damage property,41,18,2.2777777777777777
"Impose blockade, restrict movement",Impose curfew,0,18,0.0
"Impose blockade, restrict movement",Threaten to impose curfew,0,18,0.0
"Impose blockade, restrict movement",Halt mediation,0,18,0.0
"Impose blockade, restrict movement",Ease curfew,1,18,0.05555555555555555
Impose state of emergency or martial law,Ease state of emergency or martial law,16,5,3.2
Impose state of emergency or martial law,Threaten to impose curfew,2,5,0.4
Impose state of emergency or martial law,Threaten to impose state of emergency or martial law,1,5,0.2
Appeal for economic aid,Reject judicial cooperation,9,14,0.6428571428571429
Appeal for economic aid,Ease curfew,0,14,0.0
Give ultimatum,"Refuse to ease economic sanctions, boycott, or embargo",7,34,0.20588235294117646
Give ultimatum,Appeal for target to allow international involvement (non-mediation),0,34,0.0
Give ultimatum,Engage in mass expulsion,0,34,0.0
Give ultimatum,Reject request for humanitarian aid,0,34,0.0
Give ultimatum,Ease curfew,0,34,0.0
Give ultimatum,Threaten to halt international involvement (non-mediation),0,34,0.0
Share intelligence or information,"Refuse to ease economic sanctions, boycott, or embargo",0,25,0.0
Share intelligence or information,Express intent to cooperate on intelligence,6,25,0.24
Share intelligence or information,Reject request for humanitarian aid,0,25,0.0
Appeal for de-escalation of military engagement,Forgive,0,18,0.0
Appeal for de-escalation of military engagement,Reject request for military protection or peacekeeping,0,18,0.0
Appeal for de-escalation of military engagement,Appeal for target to allow international involvement (non-mediation),0,18,0.0
Appeal for de-escalation of military engagement,Threaten to halt international involvement (non-mediation),0,18,0.0
Grant diplomatic recognition,"Refuse to ease economic sanctions, boycott, or embargo",2,62,0.03225806451612903
Grant diplomatic recognition,Express intent to cooperate on intelligence,19,62,0.3064516129032258
Grant diplomatic recognition,Reject request for humanitarian aid,2,62,0.03225806451612903
Express intent to provide military aid,Impose curfew,0,32,0.0
Express intent to provide military aid,"Express intent to change institutions, regime",4,32,0.125
Express intent to provide military aid,Appeal for target to allow international involvement (non-mediation),0,32,0.0
Express intent to provide military aid,Threaten to impose curfew,0,32,0.0
Express intent to provide military aid,Halt mediation,1,32,0.03125
Express intent to provide military aid,Carry out roadside bombing,2,32,0.0625
Express intent to provide military aid,Ease curfew,2,32,0.0625
"Reject plan, agreement to settle dispute",Reject judicial cooperation,6,36,0.16666666666666666
"Reject plan, agreement to settle dispute",Veto,0,36,0.0
"Reject plan, agreement to settle dispute",Threaten to reduce or stop aid,6,36,0.16666666666666666
"Reject plan, agreement to settle dispute","Refuse to ease economic sanctions, boycott, or embargo",2,36,0.05555555555555555
"Reject plan, agreement to settle dispute",Reject request for humanitarian aid,2,36,0.05555555555555555
"Reject plan, agreement to settle dispute","Reject request for change in institutions, regime",0,36,0.0
"Reject plan, agreement to settle dispute",Ease curfew,1,36,0.027777777777777776
"Reject plan, agreement to settle dispute",Threaten to halt international involvement (non-mediation),0,36,0.0
"Reject plan, agreement to settle dispute",Reject request or demand for political reform,0,36,0.0
"Declare truce, ceasefire",Reject judicial cooperation,0,23,0.0
Engage in judicial cooperation,Reject judicial cooperation,4,13,0.3076923076923077
Refuse to yield,Reject judicial cooperation,9,17,0.5294117647058824
fight with artillery and tanks,Reject judicial cooperation,0,19,0.0
Appeal for judicial cooperation,Reject judicial cooperation,0,9,0.0
Express intent to mediate,Reject judicial cooperation,10,8,1.25
Demand that target yields,Reject judicial cooperation,0,5,0.0
Acknowledge or claim responsibility,Reject request for humanitarian aid,0,22,0.0
Acknowledge or claim responsibility,Ease curfew,2,22,0.09090909090909091
Acknowledge or claim responsibility,Detonate nuclear weapons,1,22,0.045454545454545456
"Declare truce, ceasefire",Express intent to cooperate on intelligence,7,23,0.30434782608695654
"Declare truce, ceasefire","Express intent to change institutions, regime",0,23,0.0
"Declare truce, ceasefire",Reject request for humanitarian aid,0,23,0.0
"Declare truce, ceasefire",Ease curfew,0,23,0.0
Demand change in leadership,"Reject request for change in institutions, regime",0,24,0.0
Demand change in leadership,Ease curfew,0,24,0.0
Appeal for economic cooperation,Reject military cooperation,0,6,0.0
"Return, release property",Ease military blockade,0,3,0.0
"Return, release property",Reject request for humanitarian aid,0,3,0.0
"Return, release property",Ease curfew,0,3,0.0
Express intent to cooperate militarily,Express intent to cooperate on intelligence,2,16,0.125
Express intent to cooperate militarily,Appeal for military cooperation,0,16,0.0
Express intent to cooperate militarily,Reject military cooperation,0,16,0.0
Express intent to cooperate militarily,Reject request for humanitarian aid,0,16,0.0
Reduce or stop humanitarian assistance,Halt mediation,1,2,0.5
Reduce or stop humanitarian assistance,Reject request for humanitarian aid,0,2,0.0
Decline comment,"Express intent to change institutions, regime",2,16,0.125
Decline comment,Ease curfew,0,16,0.0
Reduce or stop economic assistance,Threaten to reduce or stop aid,12,11,1.0909090909090908
Reduce or stop economic assistance,"Refuse to ease economic sanctions, boycott, or embargo",9,11,0.8181818181818182
Reduce or stop economic assistance,Reject request for humanitarian aid,0,11,0.0
Refuse to yield,Veto,0,17,0.0
Refuse to yield,"Refuse to ease economic sanctions, boycott, or embargo",0,17,0.0
Refuse to yield,Reject request for humanitarian aid,0,17,0.0
Torture,Use as human shield,0,18,0.0
Apologize,Reject request for humanitarian aid,0,19,0.0
Appeal to others to meet or negotiate,Veto,0,17,0.0
Appeal to others to meet or negotiate,Appeal for target to allow international involvement (non-mediation),0,17,0.0
Appeal to others to meet or negotiate,Threaten to impose curfew,0,17,0.0
Appeal for release of persons or property,"Refuse to ease economic sanctions, boycott, or embargo",7,20,0.35
Appeal for release of persons or property,Reject request for humanitarian aid,0,20,0.0
Express intent to accept mediation,Veto,0,9,0.0
Express intent to ease administrative sanctions,Ease state of emergency or martial law,6,6,1.0
Express intent to ease administrative sanctions,Threaten to impose curfew,0,6,0.0
Express intent to ease administrative sanctions,Ease restrictions on political freedoms,0,6,0.0
Express intent to ease administrative sanctions,Threaten to impose state of emergency or martial law,1,6,0.16666666666666666
Appeal for humanitarian aid,Reject request for humanitarian aid,0,5,0.0
Appeal for humanitarian aid,Ease curfew,0,5,0.0
Appeal for humanitarian aid,Detonate nuclear weapons,0,5,0.0
Appeal for policy change,Appeal for target to allow international involvement (non-mediation),0,12,0.0
Appeal for policy change,Threaten to impose curfew,0,12,0.0
Appeal for policy change,Reject request for humanitarian aid,0,12,0.0
Appeal for policy change,"Reject request for change in institutions, regime",0,12,0.0
"Demand meeting, negotiation","Refuse to ease economic sanctions, boycott, or embargo",1,4,0.25
"Demand meeting, negotiation",Threaten to impose curfew,0,4,0.0
"Demand meeting, negotiation",Reject request for humanitarian aid,1,4,0.25
"Demand meeting, negotiation",Reject request for policy change,0,4,0.0
Appeal for easing of administrative sanctions,Reject request for humanitarian aid,0,13,0.0
Demand material cooperation,Reject request for humanitarian aid,0,8,0.0
Appeal for judicial cooperation,Appeal for target to allow international involvement (non-mediation),0,9,0.0
Appeal for judicial cooperation,Ease curfew,0,9,0.0
Demand de-escalation of military engagement,Appeal for target to allow international involvement (non-mediation),3,8,0.375
"Refuse to ease economic sanctions, boycott, or embargo",Threaten to reduce or stop aid,0,2,0.0
Appeal to yield,"Refuse to ease economic sanctions, boycott, or embargo",0,4,0.0
Appeal to yield,Reject request for humanitarian aid,0,4,0.0
Refuse to ease administrative sanctions,Threaten to impose state of emergency or martial law,0,5,0.0
Express intent to engage in material cooperation,Ease curfew,0,16,0.0
Express intent to mediate,Ease curfew,0,8,0.0
Appeal to others to settle dispute,Appeal for military cooperation,0,2,0.0
Appeal to others to settle dispute,Threaten to impose curfew,0,2,0.0
Appeal for aid,Ease curfew,0,16,0.0
Appeal for aid,Threaten to halt international involvement (non-mediation),0,16,0.0
Demand that target yields,Reject request for humanitarian aid,0,5,0.0
